Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,248481,-,-,-,40.41,-3.7,1,680,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2019,6,10,7,15,75.13,0.17,1.4000000000000001,70,519,203,0,7.7,64.74,932,70,519,0,203,14.200000000000001,31,2.7
2019,6,10,7,30,72.4,0.17,1.3,78,575,252,0,7.7,62.29,932,78,575,0,252,14.8,30,2.6
2019,6,10,7,45,69.65,0.17,1.3,83,626,301,0,7.2,58.25,932,83,626,0,301,15.4,29,2.4000000000000004
2019,6,10,8,0,66.86,0.17,1.3,89,665,350,0,7.2,55.71,932,89,665,0,350,16.1,28,2.3000000000000003
2019,6,10,8,15,64.06,0.17,1.3,94,699,400,0,7.2,53.63,932,94,699,0,400,16.7,22,2.1
2019,6,10,8,30,61.230000000000004,0.17,1.3,99,728,450,0,7.2,51.31,932,99,728,0,450,17.400000000000002,16,2
2019,6,10,8,45,58.39,0.17,1.3,104,753,498,0,6.300000000000001,46.12,932,104,753,0,498,18.1,10,1.8
2019,6,10,9,0,55.54,0.17,1.3,108,775,546,0,6.300000000000001,44.15,932,108,775,0,546,18.8,4,1.7000000000000002
2019,6,10,9,15,52.69,0.17,1.3,112,795,593,0,6.300000000000001,42.800000000000004,932,112,795,0,593,19.3,86,1.7000000000000002
2019,6,10,9,30,49.84,0.17,1.3,115,812,639,0,6.300000000000001,41.24,932,115,812,0,639,19.900000000000002,169,1.6
2019,6,10,9,45,46.99,0.17,1.3,118,827,682,0,5.4,37.43,932,118,827,0,682,20.400000000000002,251,1.6
2019,6,10,10,0,44.160000000000004,0.17,1.3,121,840,724,0,5.4,36.300000000000004,932,121,840,0,724,20.900000000000002,334,1.5
2019,6,10,10,15,41.34,0.17,1.3,124,852,764,0,5.4,35.42,932,124,852,0,764,21.3,329,1.6
2019,6,10,10,30,38.56,0.17,1.3,126,863,801,0,5.4,34.57,932,126,863,0,801,21.700000000000003,323,1.6
2019,6,10,10,45,35.81,0.17,1.3,127,875,836,0,4.800000000000001,32.5,932,127,875,0,836,22,318,1.7000000000000002
2019,6,10,11,0,33.12,0.17,1.4000000000000001,129,880,866,0,4.800000000000001,31.720000000000002,932,129,880,0,866,22.400000000000002,313,1.7000000000000002
2019,6,10,11,15,30.51,0.17,1.4000000000000001,130,887,895,0,4.800000000000001,31.11,931,130,887,0,895,22.700000000000003,311,1.8
2019,6,10,11,30,27.990000000000002,0.17,1.4000000000000001,132,893,920,0,4.800000000000001,30.560000000000002,931,132,893,0,920,23,308,1.9000000000000001
2019,6,10,11,45,25.6,0.17,1.4000000000000001,131,901,944,0,4.2,28.87,931,131,901,0,944,23.3,306,1.9000000000000001
2019,6,10,12,0,23.39,0.17,1.4000000000000001,132,905,963,1,4.2,28.53,931,132,905,0,963,23.5,303,2
2019,6,10,12,15,21.41,0.17,1.4000000000000001,133,909,979,8,4.2,27.85,931,409,375,0,758,23.900000000000002,302,2.1
2019,6,10,12,30,19.740000000000002,0.17,1.5,134,908,989,0,4.2,27.19,931,134,908,0,989,24.3,301,2.1
2019,6,10,12,45,18.46,0.17,1.5,124,923,1000,0,3.7,25.86,931,124,923,0,1000,24.6,299,2.2
2019,6,10,13,0,17.650000000000002,0.17,1.5,125,925,1006,7,3.7,25.26,931,281,603,0,856,25,298,2.3000000000000003
2019,6,10,13,15,17.400000000000002,0.17,1.5,125,925,1007,7,3.8000000000000003,24.810000000000002,931,285,585,0,843,25.3,298,2.3000000000000003
2019,6,10,13,30,17.71,0.17,1.5,125,925,1005,7,3.7,24.35,930,268,618,0,857,25.6,298,2.4000000000000004
2019,6,10,13,45,18.57,0.17,1.5,122,926,1000,0,3.4000000000000004,23.29,930,122,926,0,1000,25.900000000000002,297,2.5
2019,6,10,14,0,19.89,0.17,1.5,122,924,991,7,3.4000000000000004,22.88,930,365,409,0,749,26.200000000000003,297,2.6
2019,6,10,14,15,21.6,0.17,1.6,121,919,976,0,3.4000000000000004,22.740000000000002,930,121,919,0,976,26.3,297,2.6
2019,6,10,14,30,23.6,0.17,1.6,120,916,960,0,3.4000000000000004,22.48,930,120,916,0,960,26.5,298,2.7
2019,6,10,14,45,25.830000000000002,0.17,1.6,122,908,939,0,2.9000000000000004,21.71,930,122,908,0,939,26.6,298,2.8000000000000003
2019,6,10,15,0,28.240000000000002,0.17,1.6,120,903,916,8,2.9000000000000004,21.43,929,375,382,0,712,26.8,298,2.9000000000000004
2019,6,10,15,15,30.76,0.17,1.6,119,897,890,0,2.9000000000000004,21.56,929,119,897,0,890,26.700000000000003,299,2.9000000000000004
2019,6,10,15,30,33.39,0.17,1.6,118,891,861,0,2.9000000000000004,21.56,929,118,891,0,861,26.700000000000003,299,3
2019,6,10,15,45,36.09,0.17,1.7000000000000002,115,880,827,0,2.4000000000000004,20.740000000000002,929,115,880,0,827,26.700000000000003,299,3.1
2019,6,10,16,0,38.83,0.17,1.7000000000000002,114,871,792,0,2.4000000000000004,20.740000000000002,929,114,871,0,792,26.700000000000003,300,3.2
2019,6,10,16,15,41.62,0.17,1.7000000000000002,111,861,755,0,2.4000000000000004,20.86,929,111,861,0,755,26.6,300,3.2
2019,6,10,16,30,44.44,0.17,1.7000000000000002,109,850,716,0,2.4000000000000004,21.1,929,109,850,1,716,26.400000000000002,301,3.3000000000000003
2019,6,10,16,45,47.27,0.17,1.7000000000000002,103,844,676,0,1.7000000000000002,20.2,929,103,844,0,676,26.3,301,3.3000000000000003
2019,6,10,17,0,50.120000000000005,0.17,1.7000000000000002,100,830,632,0,1.7000000000000002,20.41,928,100,830,0,632,26.1,301,3.4000000000000004
2019,6,10,17,15,52.97,0.17,1.7000000000000002,97,813,587,0,1.7000000000000002,20.650000000000002,928,97,813,0,587,25.900000000000002,302,3.4000000000000004
2019,6,10,17,30,55.83,0.17,1.7000000000000002,94,794,540,0,1.7000000000000002,21.02,928,94,794,0,540,25.6,303,3.4000000000000004
2019,6,10,17,45,58.67,0.17,1.7000000000000002,89,779,494,0,1.1,20.42,928,89,779,0,494,25.400000000000002,304,3.4000000000000004
2019,6,10,18,0,61.51,0.17,1.7000000000000002,85,755,445,0,1.1,20.79,928,85,755,0,445,25.1,305,3.4000000000000004
2019,6,10,18,15,64.33,0.17,1.7000000000000002,81,727,396,0,1.1,21.29,928,81,727,0,396,24.700000000000003,307,3.3000000000000003
2019,6,10,18,30,67.13,0.17,1.7000000000000002,77,695,347,0,1.1,21.8,928,77,695,0,347,24.3,309,3.2
2019,6,10,18,45,69.91,0.17,1.7000000000000002,71,664,298,0,1,22.22,928,71,664,0,298,23.900000000000002,311,3.1
2019,6,10,19,0,72.67,0.17,1.7000000000000002,65,620,250,0,1,22.62,928,65,620,0,250,23.6,313,3
2019,6,10,19,15,75.39,0.17,1.7000000000000002,59,569,203,0,1,24.03,928,59,569,0,203,22.6,317,2.6
2019,6,10,19,30,78.07000000000001,0.17,1.7000000000000002,52,507,157,0,1,25.53,928,52,507,0,157,21.6,321,2.2
2019,6,10,19,45,80.71000000000001,0.17,1.7000000000000002,43,445,115,0,2.7,30.560000000000002,928,43,445,0,115,20.6,325,1.7000000000000002
2019,6,10,20,0,83.3,0.17,1.7000000000000002,35,354,76,0,2.7,32.31,928,35,354,0,76,19.700000000000003,329,1.3
2019,6,10,20,15,85.81,0.17,1.7000000000000002,25,243,42,0,2.7,33.57,929,25,243,0,42,19.1,331,1.3
2019,6,10,20,30,88.21000000000001,0.17,1.7000000000000002,13,114,17,0,2.7,34.84,929,13,114,0,17,18.5,333,1.3
2019,6,10,20,45,90.95,0.17,1.7000000000000002,0,0,0,0,2.8000000000000003,36.46,929,0,0,0,0,17.900000000000002,335,1.2000000000000002
2019,6,10,21,0,93.34,0.17,1.7000000000000002,0,0,0,0,2.8000000000000003,37.86,929,0,0,0,0,17.3,337,1.2000000000000002
2019,6,10,21,15,95.66,0.17,1.7000000000000002,0,0,0,0,2.8000000000000003,38.34,929,0,0,0,0,17.1,336,1.2000000000000002
2019,6,10,21,30,97.9,0.17,1.7000000000000002,0,0,0,0,2.8000000000000003,39.08,929,0,0,0,0,16.8,335,1.2000000000000002
2019,6,10,21,45,100.06,0.17,1.7000000000000002,0,0,0,0,2.7,39.32,929,0,0,0,0,16.6,333,1.2000000000000002
2019,6,10,22,0,102.12,0.17,1.7000000000000002,0,0,0,0,2.7,40.08,929,0,0,0,0,16.3,332,1.3
2019,6,10,22,15,104.08,0.17,1.7000000000000002,0,0,0,0,2.7,40.33,929,0,0,0,0,16.2,331,1.3
2019,6,10,22,30,105.94,0.17,1.7000000000000002,0,0,0,0,2.7,40.85,929,0,0,0,0,16,329,1.3
2019,6,10,22,45,107.67,0.17,1.7000000000000002,0,0,0,0,2.7,41.480000000000004,929,0,0,0,0,15.8,327,1.4000000000000001
2019,6,10,23,0,109.28,0.17,1.7000000000000002,0,0,0,0,2.7,42.01,929,0,0,0,0,15.600000000000001,326,1.4000000000000001
2019,6,10,23,15,110.74000000000001,0.17,1.7000000000000002,0,0,0,0,2.7,42.550000000000004,929,0,0,0,0,15.4,325,1.5
2019,6,10,23,30,112.07000000000001,0.17,1.7000000000000002,0,0,0,0,2.7,43.1,929,0,0,0,0,15.200000000000001,324,1.5
2019,6,10,23,45,113.23,0.17,1.7000000000000002,0,0,0,0,2.9000000000000004,44.43,929,0,0,0,0,14.9,323,1.5
2019,6,11,0,0,114.23,0.17,1.7000000000000002,0,0,0,0,2.9000000000000004,44.96,928,0,0,0,0,14.700000000000001,323,1.6
2019,6,11,0,15,115.06,0.17,1.7000000000000002,0,0,0,0,2.9000000000000004,45.83,928,0,0,0,0,14.4,323,1.6
2019,6,11,0,30,115.71000000000001,0.17,1.7000000000000002,0,0,0,0,2.9000000000000004,46.43,928,0,0,0,0,14.200000000000001,323,1.7000000000000002
2019,6,11,0,45,116.18,0.17,1.7000000000000002,0,0,0,3,3.1,48.2,928,0,0,0,0,13.9,323,1.7000000000000002
2019,6,11,1,0,116.46000000000001,0.17,1.7000000000000002,0,0,0,3,3.1,48.83,928,0,0,0,0,13.700000000000001,323,1.8
2019,6,11,1,15,116.55,0.17,1.8,0,0,0,3,3.1,49.46,928,0,0,0,0,13.5,324,1.8
2019,6,11,1,30,116.44,0.17,1.8,0,0,0,0,3.1,50.11,928,0,0,0,0,13.3,326,1.8
2019,6,11,1,45,116.14,0.17,1.8,0,0,0,0,3.7,52.92,928,0,0,0,0,13.100000000000001,327,1.9000000000000001
2019,6,11,2,0,115.66,0.17,1.8,0,0,0,0,3.7,53.96,928,0,0,0,0,12.8,329,1.9000000000000001
2019,6,11,2,15,114.99000000000001,0.17,1.8,0,0,0,3,3.7,54.67,928,0,0,0,0,12.600000000000001,330,1.9000000000000001
2019,6,11,2,30,114.14,0.17,1.8,0,0,0,0,3.7,55.39,928,0,0,0,0,12.4,331,2
2019,6,11,2,45,113.12,0.17,1.8,0,0,0,3,4.5,59.18,928,0,0,0,0,12.200000000000001,333,2
2019,6,11,3,0,111.94,0.17,1.8,0,0,0,4,4.5,60.36,928,0,0,0,0,11.9,334,2
2019,6,11,3,15,110.61,0.17,1.8,0,0,0,4,4.5,60.75,928,0,0,0,0,11.8,335,2.1
2019,6,11,3,30,109.12,0.17,1.8,0,0,0,4,4.5,61.56,928,0,0,0,0,11.600000000000001,336,2.1
2019,6,11,3,45,107.51,0.17,1.8,0,0,0,4,5.300000000000001,65.53,928,0,0,0,0,11.5,337,2.1
2019,6,11,4,0,105.76,0.17,1.9000000000000001,0,0,0,7,5.2,65.89,927,0,0,0,0,11.4,338,2.2
2019,6,11,4,15,103.9,0.17,1.8,0,0,0,8,5.2,66.77,927,0,0,0,0,11.200000000000001,339,2.2
2019,6,11,4,30,101.92,0.17,1.8,0,0,0,5,5.2,67.21000000000001,927,0,0,0,0,11.100000000000001,340,2.3000000000000003
2019,6,11,4,45,99.85000000000001,0.17,1.8,0,0,0,7,5.800000000000001,70.37,927,0,0,0,0,11,342,2.3000000000000003
2019,6,11,5,0,97.69,0.17,1.8,0,0,0,7,5.800000000000001,70.83,927,0,0,0,0,10.9,343,2.4000000000000004
2019,6,11,5,15,95.44,0.17,1.8,0,0,0,7,5.800000000000001,70.37,927,0,0,0,0,11,345,2.7
2019,6,11,5,30,93.11,0.17,1.8,0,0,0,7,5.800000000000001,69.9,927,0,0,0,0,11.100000000000001,346,3
2019,6,11,5,45,90.17,0.17,1.7000000000000002,0,0,0,7,6.2,71.18,927,0,0,0,0,11.200000000000001,348,3.2
2019,6,11,6,0,87.98,0.17,1.7000000000000002,15,126,19,7,6.2,70.71000000000001,927,9,0,7,9,11.3,350,3.5
2019,6,11,6,15,85.57000000000001,0.17,1.7000000000000002,26,252,45,8,6.2,68.87,927,24,1,7,24,11.700000000000001,262,3.8000000000000003
2019,6,11,6,30,83.04,0.17,1.7000000000000002,36,360,80,4,6.2,67.15,928,4,0,7,4,12.100000000000001,175,4
2019,6,11,6,45,80.45,0.17,1.6,46,444,120,4,6,64.86,928,4,0,0,4,12.4,88,4.2
2019,6,11,7,0,77.81,0.17,1.6,54,516,163,3,6,63.18,928,28,0,0,28,12.8,1,4.4
2019,6,11,7,15,75.12,0.17,1.6,61,576,209,4,6,61.160000000000004,928,7,0,0,7,13.3,2,4.6000000000000005
2019,6,11,7,30,72.4,0.17,1.5,67,629,257,3,6,59.59,928,42,0,0,42,13.700000000000001,3,4.7
2019,6,11,7,45,69.64,0.17,1.5,70,682,307,3,5.1000000000000005,54.79,928,113,1,0,114,14.100000000000001,4,4.800000000000001
2019,6,11,8,0,66.86,0.17,1.5,74,718,356,3,5.1000000000000005,53.050000000000004,928,182,14,0,188,14.600000000000001,5,4.9
2019,6,11,8,15,64.05,0.17,1.4000000000000001,78,751,407,4,5.1000000000000005,51.71,928,119,0,0,119,15,5,4.9
2019,6,11,8,30,61.230000000000004,0.17,1.4000000000000001,82,778,456,4,5.1000000000000005,50.08,928,107,0,0,107,15.5,5,4.9
2019,6,11,8,45,58.39,0.17,1.4000000000000001,82,813,508,4,4.2,45.54,928,128,0,0,128,16,5,4.9
2019,6,11,9,0,55.54,0.17,1.4000000000000001,85,832,556,4,4.2,44.11,928,258,19,0,269,16.5,5,5
2019,6,11,9,15,52.69,0.17,1.3,88,853,604,5,4.2,43.28,928,301,50,0,331,16.8,4,5
2019,6,11,9,30,49.84,0.17,1.3,90,868,649,3,4.2,42.2,928,362,102,0,428,17.2,3,5
2019,6,11,9,45,46.99,0.17,1.3,89,888,695,2,3.4000000000000004,38.77,928,388,160,0,497,17.6,2,5
2019,6,11,10,0,44.15,0.17,1.3,91,899,737,3,3.4000000000000004,37.81,928,401,118,0,486,18,1,5
2019,6,11,10,15,41.34,0.17,1.3,93,910,776,4,3.4000000000000004,37.1,928,148,0,0,149,18.3,90,5
2019,6,11,10,30,38.550000000000004,0.17,1.2000000000000002,95,922,816,4,3.4000000000000004,36.64,928,206,0,0,207,18.5,179,5.1000000000000005
2019,6,11,10,45,35.800000000000004,0.17,1.2000000000000002,93,936,852,4,2.3000000000000003,33.32,928,194,0,0,194,18.8,267,5.1000000000000005
2019,6,11,11,0,33.11,0.17,1.2000000000000002,94,942,884,4,2.3000000000000003,32.7,928,261,0,0,262,19.1,356,5.1000000000000005
2019,6,11,11,15,30.490000000000002,0.17,1.2000000000000002,95,948,913,3,2.3000000000000003,32.53,929,486,182,0,643,19.200000000000003,356,5.2
2019,6,11,11,30,27.97,0.17,1.2000000000000002,96,953,938,3,2.3000000000000003,32.13,929,463,133,0,581,19.400000000000002,355,5.2
2019,6,11,11,45,25.580000000000002,0.17,1.2000000000000002,93,964,962,5,1.2000000000000002,29.2,929,443,23,0,464,19.6,354,5.2
2019,6,11,12,0,23.36,0.17,1.1,94,971,985,3,1.2000000000000002,28.85,929,518,231,0,730,19.8,354,5.300000000000001
2019,6,11,12,15,21.37,0.17,1.1,95,974,1001,4,1.2000000000000002,28.67,929,478,142,0,610,19.900000000000002,354,5.300000000000001
2019,6,11,12,30,19.69,0.17,1.1,95,976,1014,4,1.2000000000000002,28.490000000000002,929,459,18,0,476,20,354,5.4
2019,6,11,12,45,18.400000000000002,0.17,1.1,109,958,1017,4,0.1,26.27,929,501,109,0,604,20.1,353,5.4
2019,6,11,13,0,17.59,0.17,1.1,110,958,1023,4,0.1,26.27,929,353,1,0,354,20.1,353,5.5
2019,6,11,13,15,17.32,0.17,1,110,962,1029,4,0.1,26.11,929,467,17,0,483,20.200000000000003,354,5.5
2019,6,11,13,30,17.63,0.17,1,110,962,1027,4,0.1,26.11,929,457,13,0,469,20.200000000000003,354,5.5
2019,6,11,13,45,18.48,0.17,1,107,965,1022,4,-1,23.96,929,437,7,0,443,20.200000000000003,355,5.5
2019,6,11,14,0,19.8,0.17,1,106,963,1013,4,-1,23.96,929,434,7,0,441,20.200000000000003,355,5.5
2019,6,11,14,15,21.51,0.17,1,105,961,999,3,-1,23.96,929,490,144,0,625,20.200000000000003,356,5.5
2019,6,11,14,30,23.52,0.17,0.9,105,962,987,3,-1.1,24.1,929,511,164,0,662,20.1,357,5.5
2019,6,11,14,45,25.75,0.17,0.9,101,963,968,3,-2.2,22.07,929,435,13,0,447,20.1,357,5.4
2019,6,11,15,0,28.150000000000002,0.17,0.9,100,959,945,3,-2.2,22.07,929,437,21,0,455,20.1,358,5.4
2019,6,11,15,15,30.68,0.17,0.9,99,953,919,3,-2.2,22.07,929,436,35,0,467,20.1,269,5.300000000000001
2019,6,11,15,30,33.31,0.17,0.8,98,952,893,5,-2.2,22.21,929,442,77,0,506,20,180,5.2
2019,6,11,15,45,36,0.17,0.8,93,950,862,3,-3.3000000000000003,20.51,929,447,123,0,546,20,91,5.2
2019,6,11,16,0,38.75,0.17,0.8,92,942,826,0,-3.3000000000000003,20.63,929,92,942,0,826,19.900000000000002,1,5.1000000000000005
2019,6,11,16,15,41.54,0.17,0.8,90,933,788,1,-3.3000000000000003,20.63,929,90,933,0,788,19.900000000000002,2,5
2019,6,11,16,30,44.36,0.17,0.8,88,923,748,2,-3.3000000000000003,20.76,929,407,222,0,565,19.8,3,4.9
2019,6,11,16,45,47.2,0.17,0.8,83,917,706,3,-4.1000000000000005,19.72,929,393,136,0,485,19.700000000000003,4,4.800000000000001
2019,6,11,17,0,50.04,0.17,0.7000000000000001,81,909,665,0,-4.1000000000000005,19.84,929,81,909,0,665,19.6,5,4.7
2019,6,11,17,15,52.89,0.17,0.7000000000000001,79,895,619,0,-4.1000000000000005,20.09,929,79,895,0,619,19.400000000000002,6,4.6000000000000005
2019,6,11,17,30,55.75,0.17,0.7000000000000001,77,878,571,0,-4.1000000000000005,20.21,929,77,878,0,571,19.3,7,4.5
2019,6,11,17,45,58.59,0.17,0.7000000000000001,72,865,523,0,-4.5,19.900000000000002,929,72,865,0,523,19.1,8,4.4
2019,6,11,18,0,61.43,0.17,0.7000000000000001,69,844,472,0,-4.5,20.150000000000002,929,69,844,0,472,18.900000000000002,8,4.3
2019,6,11,18,15,64.25,0.17,0.7000000000000001,66,820,422,0,-4.5,20.53,929,66,820,0,422,18.6,9,4.2
2019,6,11,18,30,67.05,0.17,0.7000000000000001,62,791,371,0,-4.5,20.91,929,62,791,0,371,18.3,10,4
2019,6,11,18,45,69.83,0.17,0.7000000000000001,58,763,320,0,-4.2,21.69,929,58,763,0,320,18,10,3.9000000000000004
2019,6,11,19,0,72.59,0.17,0.7000000000000001,53,723,270,0,-4.2,22.1,929,53,723,0,270,17.7,11,3.7
2019,6,11,19,15,75.31,0.17,0.8,49,670,219,0,-4.2,23.27,930,49,670,0,219,16.900000000000002,12,3.2
2019,6,11,19,30,77.99,0.17,0.8,43,612,171,0,-4.2,24.48,930,43,612,0,171,16.1,13,2.7
2019,6,11,19,45,80.63,0.17,0.8,37,543,126,0,-2.4000000000000004,29.3,930,37,543,0,126,15.4,14,2.2
2019,6,11,20,0,83.22,0.17,0.8,30,453,84,0,-2.4000000000000004,30.84,930,30,453,0,84,14.600000000000001,14,1.7000000000000002
2019,6,11,20,15,85.73,0.17,0.8,22,338,47,0,-2.4000000000000004,32.05,930,22,338,0,47,14,16,1.6
2019,6,11,20,30,88.13,0.17,0.8,13,190,19,0,-2.4000000000000004,33.11,930,13,190,0,19,13.5,17,1.5
2019,6,11,20,45,90.87,0.17,0.8,0,0,0,0,-1.4000000000000001,37.13,930,0,0,0,0,12.9,18,1.4000000000000001
2019,6,11,21,0,93.26,0.17,0.8,0,0,0,0,-1.4000000000000001,38.36,930,0,0,0,0,12.4,20,1.3
2019,6,11,21,15,95.58,0.17,0.8,0,0,0,0,-1.4000000000000001,38.86,930,0,0,0,0,12.200000000000001,21,1.3
2019,6,11,21,30,97.82000000000001,0.17,0.8,0,0,0,0,-1.4000000000000001,39.64,930,0,0,0,0,11.9,23,1.3
2019,6,11,21,45,99.97,0.17,0.8,0,0,0,0,-0.9,41.71,931,0,0,0,0,11.700000000000001,24,1.3
2019,6,11,22,0,102.04,0.17,0.8,0,0,0,0,-0.9,42.26,931,0,0,0,0,11.5,26,1.3
2019,6,11,22,15,104,0.17,0.8,0,0,0,0,-0.9,42.82,931,0,0,0,0,11.3,28,1.3
2019,6,11,22,30,105.85000000000001,0.17,0.8,0,0,0,0,-0.9,43.39,931,0,0,0,0,11.100000000000001,30,1.3
2019,6,11,22,45,107.59,0.17,0.8,0,0,0,0,-0.4,45.56,931,0,0,0,0,10.9,32,1.3
2019,6,11,23,0,109.19,0.17,0.8,0,0,0,0,-0.4,46.160000000000004,931,0,0,0,0,10.700000000000001,34,1.3
2019,6,11,23,15,110.66,0.17,0.8,0,0,0,0,-0.4,46.42,930,0,0,0,0,10.600000000000001,36,1.3
2019,6,11,23,30,111.98,0.17,0.8,0,0,0,0,-0.4,47.04,930,0,0,0,0,10.4,38,1.3
2019,6,11,23,45,113.15,0.17,0.8,0,0,0,0,0,49.21,930,0,0,0,0,10.200000000000001,39,1.3
2019,6,12,0,0,114.15,0.17,0.8,0,0,0,0,0,49.870000000000005,930,0,0,0,0,10,41,1.2000000000000002
2019,6,12,0,15,114.99000000000001,0.17,0.8,0,0,0,0,0,50.21,930,0,0,0,0,9.9,43,1.2000000000000002
2019,6,12,0,30,115.64,0.17,0.8,0,0,0,0,0,50.88,930,0,0,0,0,9.700000000000001,44,1.2000000000000002
2019,6,12,0,45,116.11,0.17,0.8,0,0,0,0,0.4,52.910000000000004,930,0,0,0,0,9.5,45,1.2000000000000002
2019,6,12,1,0,116.39,0.17,0.8,0,0,0,0,0.4,53.26,930,0,0,0,0,9.4,47,1.2000000000000002
2019,6,12,1,15,116.48,0.17,0.8,0,0,0,0,0.4,53.980000000000004,930,0,0,0,0,9.200000000000001,48,1.2000000000000002
2019,6,12,1,30,116.37,0.17,0.8,0,0,0,0,0.4,54.35,930,0,0,0,0,9.1,49,1.2000000000000002
2019,6,12,1,45,116.08,0.17,0.8,0,0,0,0,0.6000000000000001,56.2,930,0,0,0,0,8.9,50,1.2000000000000002
2019,6,12,2,0,115.60000000000001,0.17,0.8,0,0,0,0,0.6000000000000001,56.97,930,0,0,0,0,8.700000000000001,51,1.2000000000000002
2019,6,12,2,15,114.93,0.17,0.8,0,0,0,0,0.6000000000000001,57.35,930,0,0,0,0,8.6,52,1.1
2019,6,12,2,30,114.09,0.17,0.8,0,0,0,0,0.6000000000000001,58.07,929,0,0,0,0,8.4,53,1.1
2019,6,12,2,45,113.07000000000001,0.17,0.8,0,0,0,0,0.8,59.07,929,0,0,0,0,8.3,54,1.1
2019,6,12,3,0,111.9,0.17,0.8,0,0,0,0,0.8,59.88,929,0,0,0,0,8.1,55,1.1
2019,6,12,3,15,110.56,0.17,0.8,0,0,0,0,0.8,60.7,929,0,0,0,0,7.9,55,1.1
2019,6,12,3,30,109.08,0.17,0.8,0,0,0,0,0.8,61.11,929,0,0,0,0,7.800000000000001,56,1
2019,6,12,3,45,107.47,0.17,0.8,0,0,0,0,0.9,62.35,929,0,0,0,0,7.6000000000000005,56,1
2019,6,12,4,0,105.73,0.17,0.9,0,0,0,0,0.9,63.21,929,0,0,0,0,7.4,57,1
2019,6,12,4,15,103.87,0.17,0.9,0,0,0,0,0.9,64.08,929,0,0,0,0,7.2,57,1
2019,6,12,4,30,101.9,0.17,0.9,0,0,0,0,0.9,64.52,929,0,0,0,0,7.1000000000000005,57,1
2019,6,12,4,45,99.83,0.17,0.9,0,0,0,0,1.1,66.49,930,0,0,0,0,6.9,57,0.9
2019,6,12,5,0,97.66,0.17,0.9,0,0,0,0,1.1,67.41,930,0,0,0,0,6.7,58,0.9
2019,6,12,5,15,95.42,0.17,0.9,0,0,0,0,1.1,66.04,930,0,0,0,0,7,59,1
2019,6,12,5,30,93.09,0.17,0.9,0,0,0,0,1.1,64.7,930,0,0,0,0,7.300000000000001,60,1.1
2019,6,12,5,45,90.14,0.17,0.9,0,0,0,0,1.5,65.35,930,0,0,0,0,7.6000000000000005,61,1.2000000000000002
2019,6,12,6,0,87.96000000000001,0.17,0.9,14,163,20,0,1.5,64.03,930,14,163,0,20,7.9,62,1.3
2019,6,12,6,15,85.55,0.17,0.9,24,303,48,0,1.5,60.660000000000004,930,24,303,0,48,8.700000000000001,63,1.4000000000000001
2019,6,12,6,30,83.03,0.17,0.9,33,417,84,0,1.5,57.870000000000005,930,33,417,0,84,9.4,63,1.4000000000000001
2019,6,12,6,45,80.44,0.17,0.9,41,502,125,0,1.7000000000000002,55.77,930,41,502,0,125,10.100000000000001,64,1.5
2019,6,12,7,0,77.8,0.17,0.9,48,575,170,0,1.7000000000000002,53.24,930,48,575,0,170,10.8,64,1.6
2019,6,12,7,15,75.12,0.17,0.9,54,634,217,0,1.7000000000000002,50.160000000000004,930,54,634,0,217,11.700000000000001,79,1.4000000000000001
2019,6,12,7,30,72.39,0.17,0.9,60,683,266,0,1.7000000000000002,47.29,930,60,683,0,266,12.600000000000001,94,1.2000000000000002
2019,6,12,7,45,69.64,0.17,0.9,65,720,315,0,1.1,42.7,930,65,720,0,315,13.5,109,1.1
2019,6,12,8,0,66.85,0.17,1,69,751,364,0,1.1,40.28,930,69,751,0,364,14.4,125,0.9
2019,6,12,8,15,64.05,0.17,1,73,781,415,0,1.1,38.51,930,73,781,0,415,15.100000000000001,139,1
2019,6,12,8,30,61.230000000000004,0.17,1,76,807,465,0,1.1,36.83,930,76,807,0,465,15.8,154,1.1
2019,6,12,8,45,58.39,0.17,1,81,826,514,0,0.2,33.17,930,81,826,0,514,16.5,169,1.2000000000000002
